x1,x2,x3,x4,x5,target
0.7434866969907594,1.0728250447900323,1.3329106913156545,-1.2447705481289206,0.3449777785368343,220.1739426970821
0.8352636050086555,0.20218392872745175,0.9664801375874379,0.7458831054330533,-0.03377265029132217,175.8739290851274
-1.1032338477071664,0.030615070035198762,-0.14038536017473752,0.7276826003160685,-2.831224359400235,-162.27005397270017
1.2101859950805272,1.6852583628794677,-0.3941225802748986,0.7190239117027627,-2.166584945594179,165.93046079211194
0.47457707781453545,0.6477369413358905,-0.451812342614168,-0.409472064322343,-0.05147333868388821,43.25051055136635
1.727978049505466,-1.497506116421263,0.43776175220770785,-0.7694502682652663,-0.7475439701109227,-12.701578761775611
1.2215627768094484,-1.1355545304088441,0.4214801697472146,-0.221228890806946,-1.9063596370943097,-43.12112882366317
0.9594927790828179,0.35139134174975234,0.27401357468663434,-1.1663631177158413,0.5359302327941019,110.12411602350637
-1.2407711195464537,-0.9839265701463403,0.6600623410350511,1.1276324069987917,-2.9328173081034525,-195.6161548281815
0.6832149181703318,2.0616858067025694,-0.8213426372371452,-1.416528425477709,0.9873567873411695,156.63161559609836
1.87995333865021,-0.04330696551397069,1.9690763119639554,0.1695782913771123,-0.8952992793961935,262.0173247612664
-0.0884856183954295,-0.5564025448489779,0.6694275013017382,0.4630336124694723,0.013745519486672561,7.898198469268627
0.7008852032473846,0.7850888456541192,0.9779762069038027,-0.08763102509294679,-0.7564322152884633,164.91443227533955
0.9368771463617837,-1.7660871724555167,-0.7627909419661263,-1.0995402606768288,-0.6973489872697145,-191.26212025350054
-0.13774425986794397,-0.39711257115675613,0.41453643171509724,-1.2494457058310628,1.339667106171606,-15.27619766421387
-0.8050997590954898,0.7641384708382614,-0.8425731931288201,-1.9652422483325571,1.4365969405424346,-61.34913974256645
0.5554187560344507,0.49262776248483486,-0.5130315890653958,-0.5245564575564298,0.32953600469693717,46.953480523678564
-0.4030747733527881,-0.5195866840683177,0.13382925227289044,0.3708199160652046,0.09648064138332578,-51.834070393378056
1.6186203045941518,0.3218029421923199,-0.7607095084488659,-1.3770216025532251,0.7863651881240223,89.59672628726909
-0.47178493098551116,1.1908040807987204,1.0424943628867371,-1.4575541932918794,-0.6688599321041879,79.15401870985347
0.39478332883557465,-0.17256304301802308,3.4380115284853257,-1.1405843086503678,-0.029001119316694187,225.83871090555587
0.22096928131810673,-0.6186764511646452,-0.8876873147797048,-1.4260815154242523,0.426140977541366,-127.67713805455838
-1.5833020475918702,0.6496827931122543,0.49488127013915345,0.8475617286506911,-0.5459865116985149,-23.97576713924373
1.2202390348283472,-0.9655970655050865,-1.5242187710262933,1.092643720852728,-0.6968033786348412,-89.69469736260939
-0.4001167099138473,-0.28784817906284005,-1.1838698074015859,1.2506889728671158,0.1339553242358988,-98.5892822813379
-0.8685859390240752,1.07077823021276,0.6876622456880025,0.03964753758281765,0.04208507787279372,80.43508076700012
0.4999139323361891,-0.45729901284388585,-1.5297320076723981,-0.026846445837735225,-0.42057559507672226,-124.32123905824419
-0.059423223876813036,-0.3372218662729848,-0.31876077814063253,-0.08628055924317139,-0.8623211241579466,-84.3070254282409
-0.15827063377519904,-0.17019995743090263,1.1537848481072082,1.0190719031419868,-1.359540942845446,45.841359456103085
0.5210413268897732,0.19254082656076613,-1.2879864232941962,0.8759855942102773,-0.14141390033079126,-14.960797407417456
-0.2507950479747884,-1.6565742984791552,-1.1820768109350697,1.4576628269937781,0.40696259799002443,-196.04204476674352
-0.099709327423148,-0.9451731670392388,0.07629081124056873,-0.5463551509378562,0.22953864336914367,-94.73597689538632
-1.3578199106766138,1.0452225418920864,-0.17593015481353902,-0.4825456644789989,0.5557599319922796,-19.1830955858257
0.9057959813055456,0.6327003667266279,-0.05621614493167276,-0.16399408995310363,2.3117661942148526,193.78204608932413
1.2064953225896962,0.5289057420139391,0.5336258691527163,-0.85543626837686,-1.4944594605160404,103.95471410692981
0.5542918932374925,1.0621831348020898,-0.07499976867916307,0.3582308684806106,-0.44063210470219366,124.7496710173452
0.11894830881517025,0.19039510437099105,0.2975807073978742,-0.14263507164842806,0.9392080116053962,75.34188444177603
0.21241794502061553,0.040244670659630305,0.5129805482014541,-0.8926613186124214,-1.6063351386858349,-19.23956199064102
-0.6926438997954556,-0.0016260375081970134,-0.5880039321611306,-0.43503297827233617,0.9898060051700066,-77.8132447990006
-1.443343094188939,-0.32879743934175065,1.5064774132943481,0.5010779600506948,0.02637955053765703,-16.07905282171214
0.5835382498845926,-1.559849500132832,-0.08500961955557779,-0.15955681905025168,-1.2837201065257418,-139.74625242834176
-0.08809964422924456,-0.5307798463899286,-0.9033512431903244,0.8026132459455,0.6759704071197217,-72.1468157991557
-1.9543792654382153,-0.6572422514555256,0.8376098472130866,-0.6956653605133692,-1.0689445257509111,-203.1328217752965
0.26857326701344064,0.07062430762203152,0.9637254904405977,-1.4927712303552603,-1.3901581437870199,6.5114775467775745
-0.2104161133350193,0.3169736767882617,-1.0965319245329694,0.48899549603157755,1.1853639510067413,-15.080610022208418
-0.2864421824143683,-1.584413852740222,0.8199789420355771,-0.4584688437690619,-2.034149663135416,-179.84431169925642
0.02977065151661308,-0.6091836739325066,0.3605612112552249,-1.2108904778337544,-0.5004390028491741,-75.37291471377607
-2.178682973585931,0.3157227961671574,-1.272067396036919,0.005130416963090091,0.16146369956030385,-229.4438671263262
1.8548445923521117,1.2712439805420146,0.1345464627807083,1.0355630308799464,0.15149060346981302,296.47920722509565
-0.5935342208360438,-0.17247811635540553,0.05757972479478778,-0.9173786343029033,1.7318302673417934,-28.37043145401201
-0.7274382313999042,0.6314592165471322,0.5045219407120647,-1.2229701668270616,0.5675154472269497,18.936185595518076
-0.32371430643011934,-0.2845492100508418,2.037030443492332,-0.115203417968665,-1.4001647656983935,51.25614479379449
1.7056051546359852,-0.020054192156458903,-0.9699510107618052,-0.1818885055310085,-0.7412812707266612,29.92650643946949
1.8236354870426932,-0.5685462111460485,0.5109714981924209,0.6924836495594021,0.6671035484331713,169.16965838037396
-1.6912110035457677,0.28008498682726285,0.22584729670196474,0.16692443558369047,-0.7355634373374144,-102.89381975180774
0.018779757931734867,0.4709426812341734,0.18729712531310497,-1.019206782878544,0.5085507279777038,39.879475166786946
-0.7525804043313589,0.9996824693207492,-0.23147397194305297,-0.1445475743850992,-0.4333477064391489,-4.475960051956172
1.46254232522584,0.4312387863984972,0.43129975278493804,0.36843670720763966,-1.57607482469365,141.3859810525881
1.2461252647539398,0.7435948875663194,-0.8913155694328594,-0.8420918664881984,1.2294805187336082,109.94948694243823
1.78122468792257,-1.250951386254677,1.223886386778741,1.1740608584393661,-1.0218591615938015,119.44728667564907
-1.6686532472635338,-1.0008449492966303,0.6222607882300814,0.1889868305510566,-1.624864276574272,-218.73787626497833
0.606876897668246,0.9340707937019566,0.7311420031089051,-0.6252473081129662,0.23257478314186908,166.90502413536842
